"id;""pesid"";""data_inversa"";""dia_semana"";""horario"";""uf"";""br"";""km"";""municipio"";""causa_principal"";""causa_acidente"";""ordem_tipo_acidente"";""tipo_acidente"";""classificacao_acidente"";""fase_dia"";""sentido_via"";""condicao_metereologica"";""tipo_pista"";""tracado_via"";""uso_solo"";""id_veiculo"";""tipo_veiculo"";""marca"";""ano_fabricacao_veiculo"";""tipo_envolvido"";""estado_fisico"";""idade"";""sexo"";""ilesos"";""feridos_leves"";""feridos_graves"";""mortos"";""latitude"";""longitude"";""regional"";""delegacia"";""uop""",,,
"182489;402820;2019-01-01;""terça-feira"";""00:02:00"";""CE"";20;429","5;""FORTALEZA"";""Sim"";""Ingestão de Álcool"";3;""Queda de ocupante de veículo"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Dupla"";""Viaduto"";""Sim"";325310;""Motocicleta"";""HONDA/CG 150 TITAN EX"";2012;""Condutor"";""Lesões Leves"";30;""Masculino"";0;1;0;0;-3",76999;-38,"670063;""SR-CE"";""DEL16/1"";""UOP02/CE"""
"182489;402820;2019-01-01;""terça-feira"";""00:02:00"";""CE"";20;429","5;""FORTALEZA"";""Não"";""Falta de Atenção do Pedestre"";3;""Queda de ocupante de veículo"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Dupla"";""Viaduto"";""Sim"";325310;""Motocicleta"";""HONDA/CG 150 TITAN EX"";2012;""Condutor"";""Lesões Leves"";30;""Masculino"";0;1;0;0;-3",76999;-38,"670063;""SR-CE"";""DEL16/1"";""UOP02/CE"""
"182489;402820;2019-01-01;""terça-feira"";""00:02:00"";""CE"";20;429","5;""FORTALEZA"";""Sim"";""Ingestão de Álcool"";2;""Atropelamento de Pedestre"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Dupla"";""Viaduto"";""Sim"";325310;""Motocicleta"";""HONDA/CG 150 TITAN EX"";2012;""Condutor"";""Lesões Leves"";30;""Masculino"";0;1;0;0;-3",76999;-38,"670063;""SR-CE"";""DEL16/1"";""UOP02/CE"""
"182489;402820;2019-01-01;""terça-feira"";""00:02:00"";""CE"";20;429","5;""FORTALEZA"";""Não"";""Falta de Atenção do Pedestre"";2;""Atropelamento de Pedestre"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Dupla"";""Viaduto"";""Sim"";325310;""Motocicleta"";""HONDA/CG 150 TITAN EX"";2012;""Condutor"";""Lesões Leves"";30;""Masculino"";0;1;0;0;-3",76999;-38,"670063;""SR-CE"";""DEL16/1"";""UOP02/CE"""
"182489;402820;2019-01-01;""terça-feira"";""00:02:00"";""CE"";20;429","5;""FORTALEZA"";""Sim"";""Ingestão de Álcool"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Dupla"";""Viaduto"";""Sim"";325310;""Motocicleta"";""HONDA/CG 150 TITAN EX"";2012;""Condutor"";""Lesões Leves"";30;""Masculino"";0;1;0;0;-3",76999;-38,"670063;""SR-CE"";""DEL16/1"";""UOP02/CE"""
"182489;402820;2019-01-01;""terça-feira"";""00:02:00"";""CE"";20;429","5;""FORTALEZA"";""Não"";""Falta de Atenção do Pedestre"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Dupla"";""Viaduto"";""Sim"";325310;""Motocicleta"";""HONDA/CG 150 TITAN EX"";2012;""Condutor"";""Lesões Leves"";30;""Masculino"";0;1;0;0;-3",76999;-38,"670063;""SR-CE"";""DEL16/1"";""UOP02/CE"""
"182489;402895;2019-01-01;""terça-feira"";""00:02:00"";""CE"";20;429","5;""FORTALEZA"";""Sim"";""Ingestão de Álcool"";3;""Queda de ocupante de veículo"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Dupla"";""Viaduto"";""Sim"";325376;""Automóvel"";""TOYOTA/COROLLA XEI20FLEX"";2011;""Condutor"";""Lesões Leves"";NA;""Feminino"";0;1;0;0;-3",76999;-38,"670063;""SR-CE"";""DEL16/1"";""UOP02/CE"""
"182489;402895;2019-01-01;""terça-feira"";""00:02:00"";""CE"";20;429","5;""FORTALEZA"";""Não"";""Falta de Atenção do Pedestre"";3;""Queda de ocupante de veículo"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Dupla"";""Viaduto"";""Sim"";325376;""Automóvel"";""TOYOTA/COROLLA XEI20FLEX"";2011;""Condutor"";""Lesões Leves"";NA;""Feminino"";0;1;0;0;-3",76999;-38,"670063;""SR-CE"";""DEL16/1"";""UOP02/CE"""
"182489;402895;2019-01-01;""terça-feira"";""00:02:00"";""CE"";20;429","5;""FORTALEZA"";""Sim"";""Ingestão de Álcool"";2;""Atropelamento de Pedestre"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Dupla"";""Viaduto"";""Sim"";325376;""Automóvel"";""TOYOTA/COROLLA XEI20FLEX"";2011;""Condutor"";""Lesões Leves"";NA;""Feminino"";0;1;0;0;-3",76999;-38,"670063;""SR-CE"";""DEL16/1"";""UOP02/CE"""
"182489;402895;2019-01-01;""terça-feira"";""00:02:00"";""CE"";20;429","5;""FORTALEZA"";""Não"";""Falta de Atenção do Pedestre"";2;""Atropelamento de Pedestre"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Dupla"";""Viaduto"";""Sim"";325376;""Automóvel"";""TOYOTA/COROLLA XEI20FLEX"";2011;""Condutor"";""Lesões Leves"";NA;""Feminino"";0;1;0;0;-3",76999;-38,"670063;""SR-CE"";""DEL16/1"";""UOP02/CE"""
"182489;402895;2019-01-01;""terça-feira"";""00:02:00"";""CE"";20;429","5;""FORTALEZA"";""Sim"";""Ingestão de Álcool"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Dupla"";""Viaduto"";""Sim"";325376;""Automóvel"";""TOYOTA/COROLLA XEI20FLEX"";2011;""Condutor"";""Lesões Leves"";NA;""Feminino"";0;1;0;0;-3",76999;-38,"670063;""SR-CE"";""DEL16/1"";""UOP02/CE"""
"182489;402895;2019-01-01;""terça-feira"";""00:02:00"";""CE"";20;429","5;""FORTALEZA"";""Não"";""Falta de Atenção do Pedestre"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Dupla"";""Viaduto"";""Sim"";325376;""Automóvel"";""TOYOTA/COROLLA XEI20FLEX"";2011;""Condutor"";""Lesões Leves"";NA;""Feminino"";0;1;0;0;-3",76999;-38,"670063;""SR-CE"";""DEL16/1"";""UOP02/CE"""
"182491;402858;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Sim"";""Falta de Atenção à Condução"";3;""Capotamento"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Passageiro"";""Lesões Leves"";68;""Feminino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402858;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Não"";""Velocidade Incompatível"";3;""Capotamento"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Passageiro"";""Lesões Leves"";68;""Feminino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402858;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Sim"";""Falta de Atenção à Condução"";2;""Colisão com objeto estático"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Passageiro"";""Lesões Leves"";68;""Feminino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402858;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Não"";""Velocidade Incompatível"";2;""Colisão com objeto estático"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Passageiro"";""Lesões Leves"";68;""Feminino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402858;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Sim"";""Falta de Atenção à Condução"";1;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Passageiro"";""Lesões Leves"";68;""Feminino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402858;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Não"";""Velocidade Incompatível"";1;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Passageiro"";""Lesões Leves"";68;""Feminino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402861;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Sim"";""Falta de Atenção à Condução"";3;""Capotamento"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Passageiro"";""Lesões Leves"";15;""Feminino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402861;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Não"";""Velocidade Incompatível"";3;""Capotamento"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Passageiro"";""Lesões Leves"";15;""Feminino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402861;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Sim"";""Falta de Atenção à Condução"";2;""Colisão com objeto estático"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Passageiro"";""Lesões Leves"";15;""Feminino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402861;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Não"";""Velocidade Incompatível"";2;""Colisão com objeto estático"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Passageiro"";""Lesões Leves"";15;""Feminino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402861;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Sim"";""Falta de Atenção à Condução"";1;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Passageiro"";""Lesões Leves"";15;""Feminino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402861;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Não"";""Velocidade Incompatível"";1;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Passageiro"";""Lesões Leves"";15;""Feminino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402853;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Sim"";""Falta de Atenção à Condução"";3;""Capotamento"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Condutor"";""Lesões Leves"";72;""Masculino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402853;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Não"";""Velocidade Incompatível"";3;""Capotamento"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Condutor"";""Lesões Leves"";72;""Masculino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402853;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Sim"";""Falta de Atenção à Condução"";2;""Colisão com objeto estático"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Condutor"";""Lesões Leves"";72;""Masculino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402853;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Não"";""Velocidade Incompatível"";2;""Colisão com objeto estático"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Condutor"";""Lesões Leves"";72;""Masculino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402853;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Sim"";""Falta de Atenção à Condução"";1;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Condutor"";""Lesões Leves"";72;""Masculino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182491;402853;2019-01-02;""quarta-feira"";""11:15:00"";""MG"";50;45;""ARAGUARI"";""Não"";""Velocidade Incompatível"";1;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Nublado"";""Dupla"";""Não Informado"";""Não"";325326;""Automóvel"";""FIAT/UNO MILLE WAY ECON"";2011;""Condutor"";""Lesões Leves"";72;""Masculino"";0;1;0;0;-18",7214;-48,"203;""SR-MG"";""DEL4/15"";""UOP02/MG""",
"182492;405257;2019-01-02;""quarta-feira"";""09:30:00"";""BA"";116;368;""SERRINHA"";""Sim"";""Ultrapassagem Indevida"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Sol"";""Simples"";""Reta"";""Não"";325398;""Automóvel"";""I/VW SPACEFOX COMFORT"";2008;""Condutor"";""Lesões Leves"";74;""Masculino"";0;1;0;0;-11",74455333;-38,"98610562;""SR-BA"";""DEL10/2"";""UOP01/BA""",
"182492;405256;2019-01-02;""quarta-feira"";""09:30:00"";""BA"";116;368;""SERRINHA"";""Sim"";""Ultrapassagem Indevida"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Sol"";""Simples"";""Reta"";""Não"";325397;""Automóvel"";""VW/GOL SPECIAL"";2001;""Condutor"";""Lesões Leves"";69;""Masculino"";0;1;0;0;-11",74455333;-38,"98610562;""SR-BA"";""DEL10/2"";""UOP01/BA""",
"182493;404432;2019-01-02;""quarta-feira"";""10:30:00"";""RN"";101;68","9;""EXTREMOZ"";""Sim"";""Desobediência às normas de trânsito pelo condutor"";1;""Colisão transversal"";""Sem Vítimas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Simples"";""Interseção de vias"";""Sim"";326392;""Camioneta"";""FIAT/DOBLO ADVENT FLEX"";2006;""Condutor"";""Ileso"";65;""Masculino"";1;0;0;0;-5",67192615;-35,"25927991;""SR-RN"";""DEL15/2"";""UOP01/RN"""
"182493;404429;2019-01-02;""quarta-feira"";""10:30:00"";""RN"";101;68","9;""EXTREMOZ"";""Sim"";""Desobediência às normas de trânsito pelo condutor"";1;""Colisão transversal"";""Sem Vítimas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Simples"";""Interseção de vias"";""Sim"";325439;""Caminhão"";""I/MB 15SPRINT RONTAN AMB"";2017;""Condutor"";""Ileso"";55;""Masculino"";1;0;0;0;-5",67192615;-35,"25927991;""SR-RN"";""DEL15/2"";""UOP01/RN"""
"182495;402865;2019-01-02;""quarta-feira"";""11:30:00"";""SC"";101;145;""ITAPEMA"";""Não"";""Falta de Atenção à Condução"";3;""Queda de ocupante de veículo"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Múltipla"";""Não Informado"";""Não"";325341;""Motoneta"";""HONDA/BIZ 125"";2017;""Condutor"";""Lesões Leves"";41;""Masculino"";0;1;0;0;-27",0868;-48,"6095;""SR-SC"";""DEL8/4"";""UOP03/SC""",
"182495;402865;2019-01-02;""quarta-feira"";""11:30:00"";""SC"";101;145;""ITAPEMA"";""Sim"";""Não guardar distância de segurança"";3;""Queda de ocupante de veículo"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Múltipla"";""Não Informado"";""Não"";325341;""Motoneta"";""HONDA/BIZ 125"";2017;""Condutor"";""Lesões Leves"";41;""Masculino"";0;1;0;0;-27",0868;-48,"6095;""SR-SC"";""DEL8/4"";""UOP03/SC""",
"182495;402865;2019-01-02;""quarta-feira"";""11:30:00"";""SC"";101;145;""ITAPEMA"";""Não"";""Falta de Atenção à Condução"";2;""Tombamento"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Múltipla"";""Não Informado"";""Não"";325341;""Motoneta"";""HONDA/BIZ 125"";2017;""Condutor"";""Lesões Leves"";41;""Masculino"";0;1;0;0;-27",0868;-48,"6095;""SR-SC"";""DEL8/4"";""UOP03/SC""",
"182495;402865;2019-01-02;""quarta-feira"";""11:30:00"";""SC"";101;145;""ITAPEMA"";""Sim"";""Não guardar distância de segurança"";2;""Tombamento"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Múltipla"";""Não Informado"";""Não"";325341;""Motoneta"";""HONDA/BIZ 125"";2017;""Condutor"";""Lesões Leves"";41;""Masculino"";0;1;0;0;-27",0868;-48,"6095;""SR-SC"";""DEL8/4"";""UOP03/SC""",
"182495;402865;2019-01-02;""quarta-feira"";""11:30:00"";""SC"";101;145;""ITAPEMA"";""Não"";""Falta de Atenção à Condução"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Múltipla"";""Não Informado"";""Não"";325341;""Motoneta"";""HONDA/BIZ 125"";2017;""Condutor"";""Lesões Leves"";41;""Masculino"";0;1;0;0;-27",0868;-48,"6095;""SR-SC"";""DEL8/4"";""UOP03/SC""",
"182495;402865;2019-01-02;""quarta-feira"";""11:30:00"";""SC"";101;145;""ITAPEMA"";""Sim"";""Não guardar distância de segurança"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Múltipla"";""Não Informado"";""Não"";325341;""Motoneta"";""HONDA/BIZ 125"";2017;""Condutor"";""Lesões Leves"";41;""Masculino"";0;1;0;0;-27",0868;-48,"6095;""SR-SC"";""DEL8/4"";""UOP03/SC""",
"182495;402864;2019-01-02;""quarta-feira"";""11:30:00"";""SC"";101;145;""ITAPEMA"";""Não"";""Falta de Atenção à Condução"";3;""Queda de ocupante de veículo"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Múltipla"";""Não Informado"";""Não"";325340;""Camioneta"";""FORD/ECOSPORT FSL AT 1.5"";2017;""Condutor"";""Ileso"";45;""Masculino"";1;0;0;0;-27",0868;-48,"6095;""SR-SC"";""DEL8/4"";""UOP03/SC""",
"182495;402864;2019-01-02;""quarta-feira"";""11:30:00"";""SC"";101;145;""ITAPEMA"";""Sim"";""Não guardar distância de segurança"";3;""Queda de ocupante de veículo"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Múltipla"";""Não Informado"";""Não"";325340;""Camioneta"";""FORD/ECOSPORT FSL AT 1.5"";2017;""Condutor"";""Ileso"";45;""Masculino"";1;0;0;0;-27",0868;-48,"6095;""SR-SC"";""DEL8/4"";""UOP03/SC""",
"182495;402864;2019-01-02;""quarta-feira"";""11:30:00"";""SC"";101;145;""ITAPEMA"";""Não"";""Falta de Atenção à Condução"";2;""Tombamento"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Múltipla"";""Não Informado"";""Não"";325340;""Camioneta"";""FORD/ECOSPORT FSL AT 1.5"";2017;""Condutor"";""Ileso"";45;""Masculino"";1;0;0;0;-27",0868;-48,"6095;""SR-SC"";""DEL8/4"";""UOP03/SC""",
"182495;402864;2019-01-02;""quarta-feira"";""11:30:00"";""SC"";101;145;""ITAPEMA"";""Sim"";""Não guardar distância de segurança"";2;""Tombamento"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Múltipla"";""Não Informado"";""Não"";325340;""Camioneta"";""FORD/ECOSPORT FSL AT 1.5"";2017;""Condutor"";""Ileso"";45;""Masculino"";1;0;0;0;-27",0868;-48,"6095;""SR-SC"";""DEL8/4"";""UOP03/SC""",
"182495;402864;2019-01-02;""quarta-feira"";""11:30:00"";""SC"";101;145;""ITAPEMA"";""Não"";""Falta de Atenção à Condução"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Múltipla"";""Não Informado"";""Não"";325340;""Camioneta"";""FORD/ECOSPORT FSL AT 1.5"";2017;""Condutor"";""Ileso"";45;""Masculino"";1;0;0;0;-27",0868;-48,"6095;""SR-SC"";""DEL8/4"";""UOP03/SC""",
"182495;402864;2019-01-02;""quarta-feira"";""11:30:00"";""SC"";101;145;""ITAPEMA"";""Sim"";""Não guardar distância de segurança"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Múltipla"";""Não Informado"";""Não"";325340;""Camioneta"";""FORD/ECOSPORT FSL AT 1.5"";2017;""Condutor"";""Ileso"";45;""Masculino"";1;0;0;0;-27",0868;-48,"6095;""SR-SC"";""DEL8/4"";""UOP03/SC""",
"182497;402830;2019-01-02;""quarta-feira"";""08:15:00"";""MA"";230;404;""BALSAS"";""Sim"";""Falta de Atenção à Condução"";2;""Queda de ocupante de veículo"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Simples"";""Interseção de vias"";""Sim"";325317;""Motocicleta"";""HONDA/NXR160 BROS ESDD"";2017;""Condutor"";""Lesões Graves"";23;""Masculino"";0;0;1;0;-7",521335;-46,"04969;""SR-MA"";""DEL18/5"";""UOP01/MA""",
"182497;402830;2019-01-02;""quarta-feira"";""08:15:00"";""MA"";230;404;""BALSAS"";""Sim"";""Falta de Atenção à Condução"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Simples"";""Interseção de vias"";""Sim"";325317;""Motocicleta"";""HONDA/NXR160 BROS ESDD"";2017;""Condutor"";""Lesões Graves"";23;""Masculino"";0;0;1;0;-7",521335;-46,"04969;""SR-MA"";""DEL18/5"";""UOP01/MA""",
"182497;402831;2019-01-02;""quarta-feira"";""08:15:00"";""MA"";230;404;""BALSAS"";""Sim"";""Falta de Atenção à Condução"";2;""Queda de ocupante de veículo"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Simples"";""Interseção de vias"";""Sim"";325318;""Motocicleta"";""HONDA/NXR 160 BROS"";2018;""Condutor"";""Ileso"";61;""Masculino"";1;0;0;0;-7",521335;-46,"04969;""SR-MA"";""DEL18/5"";""UOP01/MA""",
"182497;402831;2019-01-02;""quarta-feira"";""08:15:00"";""MA"";230;404;""BALSAS"";""Sim"";""Falta de Atenção à Condução"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Simples"";""Interseção de vias"";""Sim"";325318;""Motocicleta"";""HONDA/NXR 160 BROS"";2018;""Condutor"";""Ileso"";61;""Masculino"";1;0;0;0;-7",521335;-46,"04969;""SR-MA"";""DEL18/5"";""UOP01/MA""",
"182498;403686;2019-01-02;""quarta-feira"";""08:50:00"";""RN"";304;25;""MOSSORO"";""Sim"";""Desobediência às normas de trânsito pelo condutor"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Simples"";""Reta"";""Não"";325314;""Motocicleta"";""HONDA/CG 125 FAN"";2006;""Passageiro"";""Lesões Leves"";42;""Feminino"";0;1;0;0;-5",064882;-37,"33287;""SR-RN"";""DEL15/4"";""UOP02/RN""",
"182498;403685;2019-01-02;""quarta-feira"";""08:50:00"";""RN"";304;25;""MOSSORO"";""Sim"";""Desobediência às normas de trânsito pelo condutor"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Simples"";""Reta"";""Não"";325314;""Motocicleta"";""HONDA/CG 125 FAN"";2006;""Condutor"";""Ileso"";44;""Masculino"";1;0;0;0;-5",064882;-37,"33287;""SR-RN"";""DEL15/4"";""UOP02/RN""",
"182498;403684;2019-01-02;""quarta-feira"";""08:50:00"";""RN"";304;25;""MOSSORO"";""Sim"";""Desobediência às normas de trânsito pelo condutor"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Pleno dia"";""Decrescente"";""Céu Claro"";""Simples"";""Reta"";""Não"";325313;""Automóvel"";""RENAULT/KWID INTENS 10MT"";2018;""Condutor"";""Ileso"";25;""Masculino"";1;0;0;0;-5",064882;-37,"33287;""SR-RN"";""DEL15/4"";""UOP02/RN""",
"182499;404957;2019-01-02;""quarta-feira"";""09:55:00"";""RJ"";101;297","8;""ITABORAI"";""Sim"";""Falta de Atenção do Pedestre"";1;""Atropelamento de Pedestre"";""Com Vítimas Feridas"";""Pleno dia"";""Crescente"";""Céu Claro"";""Dupla"";""Reta"";""Sim"";325315;""Motocicleta"";""HARLEY DAVIDSON/XL883N"";2016;""Pedestre"";""Lesões Leves"";53;""Feminino"";0;1;0;0;-22",769421;-42,"918736;""SR-RJ"";""DEL5/2"";""UOP04/RJ"""
