"id;""pesid"";""data_inversa"";""dia_semana"";""horario"";""uf"";""br"";""km"";""municipio"";""causa_principal"";""causa_acidente"";""ordem_tipo_acidente"";""tipo_acidente"";""classificacao_acidente"";""fase_dia"";""sentido_via"";""condicao_metereologica"";""tipo_pista"";""tracado_via"";""uso_solo"";""id_veiculo"";""tipo_veiculo"";""marca"";""ano_fabricacao_veiculo"";""tipo_envolvido"";""estado_fisico"";""idade"";""sexo"";""ilesos"";""feridos_leves"";""feridos_graves"";""mortos"";""latitude"";""longitude"";""regional"";""delegacia"";""uop""",,,
"260036;582005;2020-01-01;""quarta"";""01:00:00"";""RJ"";116;178;""NOVA IGUACU"";""Não"";""Ingestão de Álcool"";1;""Atropelamento de Pedestre"";""Com Vítimas Fatais"";""Plena Noite"";""Decrescente"";""Céu Claro"";""Dupla"";""Reta"";""Sim"";464177;""Outros"";"""";NA;""Condutor"";""Ileso"";NA;""Ignorado"";1;0;0;0;-22",75223028;-43,"4379103;""SR-RJ"";""DEL5/1"";""UOP02/RJ""",
"260036;582004;2020-01-01;""quarta"";""01:00:00"";""RJ"";116;178;""NOVA IGUACU"";""Não"";""Ingestão de Álcool"";1;""Atropelamento de Pedestre"";""Com Vítimas Fatais"";""Plena Noite"";""Decrescente"";""Céu Claro"";""Dupla"";""Reta"";""Sim"";464177;""Outros"";"""";NA;""Pedestre"";""Óbito"";NA;""Masculino"";0;0;0;1;-22",75223028;-43,"4379103;""SR-RJ"";""DEL5/1"";""UOP02/RJ""",
"260036;582005;2020-01-01;""quarta"";""01:00:00"";""RJ"";116;178;""NOVA IGUACU"";""Sim"";""Falta de Atenção do Pedestre"";1;""Atropelamento de Pedestre"";""Com Vítimas Fatais"";""Plena Noite"";""Decrescente"";""Céu Claro"";""Dupla"";""Reta"";""Sim"";464177;""Outros"";"""";NA;""Condutor"";""Ileso"";NA;""Ignorado"";1;0;0;0;-22",75223028;-43,"4379103;""SR-RJ"";""DEL5/1"";""UOP02/RJ""",
"260036;582004;2020-01-01;""quarta"";""01:00:00"";""RJ"";116;178;""NOVA IGUACU"";""Sim"";""Falta de Atenção do Pedestre"";1;""Atropelamento de Pedestre"";""Com Vítimas Fatais"";""Plena Noite"";""Decrescente"";""Céu Claro"";""Dupla"";""Reta"";""Sim"";464177;""Outros"";"""";NA;""Pedestre"";""Óbito"";NA;""Masculino"";0;0;0;1;-22",75223028;-43,"4379103;""SR-RJ"";""DEL5/1"";""UOP02/RJ""",
"260037;578474;2020-01-01;""quarta"";""01:52:00"";""SC"";101;206","9;""SAO JOSE"";""Sim"";""Ingestão de Álcool"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Nublado"";""Simples"";""Reta"";""Sim"";464103;""Automóvel"";""RENAULT/SANDERO EXP1016V"";2010;""Condutor"";""Lesões Leves"";50;""Masculino"";0;1;0;0;-27",59193546;-48,"61824557;""SR-SC"";""DEL8/1"";""UOP01/SC"""
"260037;578473;2020-01-01;""quarta"";""01:52:00"";""SC"";101;206","9;""SAO JOSE"";""Sim"";""Ingestão de Álcool"";1;""Colisão lateral"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Nublado"";""Simples"";""Reta"";""Sim"";464097;""Caminhonete"";""VW/NOVA SAVEIRO RB MBVS"";2019;""Condutor"";""Ileso"";33;""Masculino"";1;0;0;0;-27",59193546;-48,"61824557;""SR-SC"";""DEL8/1"";""UOP01/SC"""
"260038;582586;2020-01-01;""quarta"";""01:15:00"";""RO"";364;236;""CACOAL"";""Sim"";""Velocidade Incompatível"";1;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Simples"";""Reta"";""Sim"";464148;""Motocicleta"";""HONDA/CG 150 TITAN ES"";2009;""Condutor"";""Lesões Graves"";16;""Masculino"";0;0;1;0;-11",44624577;-61,"43761218;""SR-RO"";""DEL21/2"";""UOP02/RO""",
"260038;582586;2020-01-01;""quarta"";""01:15:00"";""RO"";364;236;""CACOAL"";""Sim"";""Velocidade Incompatível"";2;""Colisão com objeto estático"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Simples"";""Reta"";""Sim"";464148;""Motocicleta"";""HONDA/CG 150 TITAN ES"";2009;""Condutor"";""Lesões Graves"";16;""Masculino"";0;0;1;0;-11",44624577;-61,"43761218;""SR-RO"";""DEL21/2"";""UOP02/RO""",
"260038;582586;2020-01-01;""quarta"";""01:15:00"";""RO"";364;236;""CACOAL"";""Sim"";""Velocidade Incompatível"";3;""Tombamento"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Simples"";""Reta"";""Sim"";464148;""Motocicleta"";""HONDA/CG 150 TITAN ES"";2009;""Condutor"";""Lesões Graves"";16;""Masculino"";0;0;1;0;-11",44624577;-61,"43761218;""SR-RO"";""DEL21/2"";""UOP02/RO""",
"260039;579077;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Sim"";""Ingestão de Álcool"";1;""Capotamento"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Graves"";22;""Feminino"";0;0;1;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579076;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Sim"";""Ingestão de Álcool"";1;""Capotamento"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Graves"";30;""Masculino"";0;0;1;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579074;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Sim"";""Ingestão de Álcool"";1;""Capotamento"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Graves"";19;""Masculino"";0;0;1;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579073;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Sim"";""Ingestão de Álcool"";1;""Capotamento"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Graves"";37;""Masculino"";0;0;1;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579071;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Sim"";""Ingestão de Álcool"";1;""Capotamento"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Leves"";61;""Feminino"";0;1;0;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579070;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Sim"";""Ingestão de Álcool"";1;""Capotamento"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Condutor"";""Lesões Leves"";37;""Masculino"";0;1;0;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579077;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Sim"";""Ingestão de Álcool"";2;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Graves"";22;""Feminino"";0;0;1;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579076;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Sim"";""Ingestão de Álcool"";2;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Graves"";30;""Masculino"";0;0;1;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579074;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Sim"";""Ingestão de Álcool"";2;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Graves"";19;""Masculino"";0;0;1;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579073;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Sim"";""Ingestão de Álcool"";2;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Graves"";37;""Masculino"";0;0;1;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579071;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Sim"";""Ingestão de Álcool"";2;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Leves"";61;""Feminino"";0;1;0;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579070;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Sim"";""Ingestão de Álcool"";2;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Condutor"";""Lesões Leves"";37;""Masculino"";0;1;0;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579077;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Não"";""Velocidade Incompatível"";1;""Capotamento"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Graves"";22;""Feminino"";0;0;1;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579076;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Não"";""Velocidade Incompatível"";1;""Capotamento"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Graves"";30;""Masculino"";0;0;1;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579074;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Não"";""Velocidade Incompatível"";1;""Capotamento"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Graves"";19;""Masculino"";0;0;1;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579073;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Não"";""Velocidade Incompatível"";1;""Capotamento"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Graves"";37;""Masculino"";0;0;1;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579071;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Não"";""Velocidade Incompatível"";1;""Capotamento"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Leves"";61;""Feminino"";0;1;0;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579070;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Não"";""Velocidade Incompatível"";1;""Capotamento"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Condutor"";""Lesões Leves"";37;""Masculino"";0;1;0;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579077;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Não"";""Velocidade Incompatível"";2;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Graves"";22;""Feminino"";0;0;1;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579076;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Não"";""Velocidade Incompatível"";2;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Graves"";30;""Masculino"";0;0;1;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579074;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Não"";""Velocidade Incompatível"";2;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Graves"";19;""Masculino"";0;0;1;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579073;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Não"";""Velocidade Incompatível"";2;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Graves"";37;""Masculino"";0;0;1;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579071;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Não"";""Velocidade Incompatível"";2;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Passageiro"";""Lesões Leves"";61;""Feminino"";0;1;0;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260039;579070;2020-01-01;""quarta"";""01:30:00"";""PR"";153;360;""REBOUCAS"";""Não"";""Velocidade Incompatível"";2;""Saída de leito carroçável"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Simples"";""Curva"";""Não"";464145;""Automóvel"";""CHEVROLET/CRUZE LTZ NB"";2015;""Condutor"";""Lesões Leves"";37;""Masculino"";0;1;0;0;-25",67503796;-50,"75089805;""SR-PR"";""DEL7/3"";""UOP04/PR""",
"260040;580064;2020-01-01;""quarta"";""00:40:00"";""RO"";319;64;""PORTO VELHO"";""Sim"";""Ingestão de Álcool"";1;""Colisão transversal"";""Sem Vítimas"";""Plena Noite"";""Decrescente"";""Céu Claro"";""Dupla"";""Reta"";""Sim"";464168;""Motocicleta"";""HONDA/CG 160 START"";2017;""Condutor"";""Ileso"";30;""Masculino"";1;0;0;0;-8",76751908;-63,"88427496;""SR-RO"";""DEL21/1"";""UOP01/RO""",
"260040;580060;2020-01-01;""quarta"";""00:40:00"";""RO"";319;64;""PORTO VELHO"";""Sim"";""Ingestão de Álcool"";1;""Colisão transversal"";""Sem Vítimas"";""Plena Noite"";""Decrescente"";""Céu Claro"";""Dupla"";""Reta"";""Sim"";464167;""Automóvel"";""TOYOTA/YARIS SA PLSCNT"";2019;""Condutor"";""Ileso"";47;""Masculino"";1;0;0;0;-8",76751908;-63,"88427496;""SR-RO"";""DEL21/1"";""UOP01/RO""",
"260041;581972;2020-01-01;""quarta"";""02:20:00"";""SC"";101;89","9;""BARRA VELHA"";""Sim"";""Falta de Atenção à Condução"";1;""Colisão com objeto estático"";""Sem Vítimas"";""Plena Noite"";""Crescente"";""Garoa/Chuvisco"";""Dupla"";""Reta"";""Sim"";464102;""Automóvel"";""FIAT/PALIO WEEK ELX FLEX"";2007;""Condutor"";""Ileso"";NA;""Masculino"";1;0;0;0;-26",66327987;-48,"68898153;""SR-SC"";""DEL8/3"";""UOP02/SC"""
"260042;578480;2020-01-01;""quarta"";""02:15:00"";""PR"";369;155;""LONDRINA"";""Sim"";""Desobediência às normas de trânsito pelo condutor"";1;""Colisão transversal"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Céu Claro"";""Múltipla"";""Não Informado"";""Sim"";464105;""Automóvel"";""GM/CORSA WIND"";NA;""Condutor"";""Ileso"";NA;""Masculino"";1;0;0;0;-23",29286194;-51,"16154861;""SR-PR"";""DEL7/7"";""UOP01/PR""",
"260042;580229;2020-01-01;""quarta"";""02:15:00"";""PR"";369;155;""LONDRINA"";""Sim"";""Desobediência às normas de trânsito pelo condutor"";1;""Colisão transversal"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Céu Claro"";""Múltipla"";""Não Informado"";""Sim"";464106;""Automóvel"";""GM/CORSA SEDAN MAXX"";2008;""Passageiro"";""Lesões Leves"";60;""Feminino"";0;1;0;0;-23",29286194;-51,"16154861;""SR-PR"";""DEL7/7"";""UOP01/PR""",
"260042;578479;2020-01-01;""quarta"";""02:15:00"";""PR"";369;155;""LONDRINA"";""Sim"";""Desobediência às normas de trânsito pelo condutor"";1;""Colisão transversal"";""Com Vítimas Feridas"";""Plena Noite"";""Crescente"";""Céu Claro"";""Múltipla"";""Não Informado"";""Sim"";464106;""Automóvel"";""GM/CORSA SEDAN MAXX"";2008;""Condutor"";""Ileso"";58;""Masculino"";1;0;0;0;-23",29286194;-51,"16154861;""SR-PR"";""DEL7/7"";""UOP01/PR""",
"260043;583803;2020-01-01;""quarta"";""02:30:00"";""AL"";104;37;""UNIAO DOS PALMARES"";""Sim"";""Animais na Pista"";1;""Atropelamento de Animal"";""Com Vítimas Fatais"";""Plena Noite"";""Decrescente"";""Nublado"";""Simples"";""Reta"";""Não"";464139;""Motocicleta"";""HONDA/NXR160 BROS ESDD"";2015;""Condutor"";""Óbito"";38;""Masculino"";0;0;0;1;-9",17491283;-36,"02935415;""SR-AL"";""DEL13/1"";""UOP02/AL""",
"260044;578463;2020-01-01;""quarta"";""00:20:00"";""RS"";290;97;""PORTO ALEGRE"";""Sim"";""Falta de Atenção à Condução"";1;""Tombamento"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Céu Claro"";""Dupla"";""Reta"";""Não"";464098;""Motocicleta"";""HONDA/CBX 200 STRADA"";1997;""Passageiro"";""Lesões Leves"";22;""Feminino"";0;1;0;0;-29",997789;-51,"20779;""SR-RS"";""DEL9/1"";""UOP01/RS""",
"260044;578461;2020-01-01;""quarta"";""00:20:00"";""RS"";290;97;""PORTO ALEGRE"";""Sim"";""Falta de Atenção à Condução"";1;""Tombamento"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Céu Claro"";""Dupla"";""Reta"";""Não"";464098;""Motocicleta"";""HONDA/CBX 200 STRADA"";1997;""Condutor"";""Lesões Leves"";27;""Masculino"";0;1;0;0;-29",997789;-51,"20779;""SR-RS"";""DEL9/1"";""UOP01/RS""",
"260045;578484;2020-01-01;""quarta"";""02:50:00"";""SC"";470;116","3;""IBIRAMA"";""Sim"";""Condutor Dormindo"";1;""Colisão frontal"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Simples"";""Curva"";""Sim"";464110;""Automóvel"";""FORD/FIESTA FLEX"";2009;""Passageiro"";""Lesões Graves"";27;""Feminino"";0;0;1;0;-27",07756;-49,"49448;""SR-SC"";""DEL8/4"";""UOP02/SC"""
"260045;578482;2020-01-01;""quarta"";""02:50:00"";""SC"";470;116","3;""IBIRAMA"";""Sim"";""Condutor Dormindo"";1;""Colisão frontal"";""Com Vítimas Feridas"";""Plena Noite"";""Decrescente"";""Nublado"";""Simples"";""Curva"";""Sim"";464110;""Automóvel"";""FORD/FIESTA FLEX"";2009;""Condutor"";""Lesões Graves"";29;""Masculino"";0;0;1;0;-27",07756;-49,"49448;""SR-SC"";""DEL8/4"";""UOP02/SC"""
